,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_Unknown,phone_iPhone,active
224,0.0,2014-01-18,4.6,1.0,2014-06-29,0.0,0,40.0,1.69,5.0,0,0,1,1,0,0,1
225,3.0,2014-01-24,4.8,1.0,2014-06-28,0.0,1,39.1,5.04,4.9,1,0,0,0,0,1,1
226,0.0,2014-01-24,5.0,1.0,2014-06-28,0.0,0,100.0,6.8,5.0,0,1,0,0,0,1,1
227,0.0,2014-01-06,5.0,1.0,2014-05-22,0.0,1,100.0,17.87,5.0,0,0,1,0,0,1,0
228,1.0,2014-01-18,5.0,1.0,2014-05-17,0.0,1,0.0,24.43,5.0,1,0,0,1,0,0,0
229,2.0,2014-01-25,5.0,1.04,2014-06-30,4.9,0,46.3,2.69,4.7,0,1,0,0,0,1,1
230,1.0,2014-01-06,1.0,1.0,2014-01-06,0.0,1,100.0,18.61,2.0,0,0,1,0,0,1,0
231,1.0,2014-01-28,4.6015592912744685,1.0,2014-06-12,0.0,1,100.0,9.31,4.0,0,0,1,0,0,1,1
232,4.0,2014-01-19,5.0,1.0,2014-06-29,0.0,1,45.5,7.17,4.3,0,0,1,0,0,1,1
233,0.0,2014-01-05,5.0,1.0,2014-04-30,0.0,0,100.0,12.96,5.0,0,0,1,1,0,0,0
234,0.0,2014-01-24,4.6015592912744685,1.0,2014-03-26,0.0,0,100.0,10.68,5.0,0,0,1,0,0,1,0
235,0.0,2014-01-01,4.0,1.0,2014-06-29,0.0,1,42.9,1.62,5.0,0,0,1,1,0,0,1
236,1.0,2014-01-24,4.5,1.0,2014-04-16,0.0,0,100.0,7.6,5.0,1,0,0,0,0,1,0
237,6.0,2014-01-26,5.0,1.09,2014-06-28,18.2,0,45.5,1.53,4.8,0,1,0,0,0,1,1
238,1.0,2014-01-18,4.6015592912744685,1.0,2014-01-18,0.0,0,0.0,5.72,5.0,1,0,0,1,0,0,0
239,2.0,2014-01-26,5.0,1.0,2014-06-21,0.0,0,33.3,16.19,4.3,1,0,0,0,0,1,1
240,0.0,2014-01-10,5.0,1.0,2014-05-26,0.0,0,100.0,3.2800000000000002,5.0,1,0,0,0,0,1,0
241,2.0,2014-01-20,4.6015592912744685,1.0,2014-06-16,0.0,0,100.0,12.45,4.8,0,1,0,1,0,0,1
242,5.0,2014-01-25,4.4,1.0,2014-06-26,0.0,1,87.5,6.46,4.9,1,0,0,0,0,1,1
243,0.0,2014-01-01,5.0,1.13,2014-05-18,25.0,0,25.0,5.05,4.3,0,0,1,0,0,1,0
244,2.0,2014-01-22,4.5,1.08,2014-05-16,16.7,1,83.3,13.83,4.8,1,0,0,0,0,1,0
245,1.0,2014-01-08,4.0,1.0,2014-01-09,0.0,0,100.0,3.42,5.0,1,0,0,1,0,0,0
246,0.0,2014-01-30,5.0,1.38,2014-05-04,50.0,0,50.0,3.04,5.0,0,0,1,0,0,1,0
247,0.0,2014-01-11,4.6015592912744685,1.0,2014-03-27,0.0,1,100.0,17.04,5.0,0,0,1,0,0,1,0
248,1.0,2014-01-26,4.5,1.0,2014-06-21,0.0,0,50.0,19.07,5.0,0,0,1,0,0,1,1
249,2.0,2014-01-08,5.0,1.0,2014-01-09,0.0,0,100.0,1.13,5.0,0,1,0,1,0,0,0
250,1.0,2014-01-04,4.6015592912744685,1.13,2014-03-28,50.0,1,50.0,2.8200000000000003,4.0,1,0,0,1,0,0,0
251,2.0,2014-01-26,5.0,1.0,2014-03-03,0.0,0,100.0,8.09,5.0,0,0,1,0,0,1,0
252,1.0,2014-01-24,4.6015592912744685,1.15,2014-06-25,20.0,1,100.0,3.34,5.0,0,1,0,0,0,1,1
253,0.0,2014-01-01,4.6015592912744685,1.0,2014-06-01,0.0,0,0.0,20.03,5.0,0,1,0,1,0,0,1
254,1.0,2014-01-16,4.6015592912744685,1.0,2014-01-17,0.0,0,100.0,5.38,5.0,1,0,0,0,0,1,0
255,1.0,2014-01-17,5.0,1.0,2014-01-18,0.0,0,0.0,10.73,5.0,1,0,0,0,0,1,0
256,0.0,2014-01-03,5.0,1.0,2014-04-24,0.0,0,100.0,17.63,5.0,0,0,1,0,0,1,0
257,1.0,2014-01-10,3.0,1.0,2014-01-11,0.0,1,100.0,6.2,3.0,0,0,1,1,0,0,0
258,0.0,2014-01-19,2.7,1.0,2014-05-19,0.0,1,45.5,4.5600000000000005,4.9,1,0,0,0,0,1,0
259,4.0,2014-01-17,4.2,1.0,2014-06-23,0.0,1,45.5,2.99,4.3,0,0,1,0,0,1,1
260,2.0,2014-01-10,5.0,1.0,2014-06-26,0.0,0,87.5,3.56,5.0,0,0,1,0,0,1,1
261,0.0,2014-01-11,5.0,1.0,2014-06-11,0.0,1,100.0,1.5899999999999999,5.0,0,0,1,0,0,1,1
262,2.0,2014-01-08,4.0,1.0,2014-01-09,0.0,0,100.0,0.68,5.0,0,0,1,0,0,1,0
263,3.0,2014-01-31,4.3,1.0,2014-02-10,0.0,1,66.7,9.15,5.0,0,1,0,1,0,0,0
264,5.0,2014-01-01,4.5,1.0,2014-04-06,0.0,0,44.4,5.76,5.0,1,0,0,0,0,1,0
265,5.0,2014-01-18,4.6,1.0,2014-06-27,0.0,1,55.6,3.19,4.7,0,0,1,0,0,1,1
266,3.0,2014-01-16,4.0,1.0,2014-01-17,0.0,1,100.0,0.7000000000000001,4.7,0,0,1,1,0,0,0
267,0.0,2014-01-24,5.0,1.25,2014-05-11,25.0,0,0.0,7.69,5.0,0,0,1,0,0,1,0
268,0.0,2014-01-25,5.0,1.0,2014-06-22,0.0,1,37.5,1.8599999999999999,4.5,0,0,1,0,0,1,1
269,0.0,2014-01-31,5.0,1.0,2014-03-06,0.0,1,100.0,5.82,5.0,1,0,0,0,0,1,0
270,3.0,2014-01-18,5.0,1.09,2014-06-22,12.5,0,50.0,3.84,5.0,0,1,0,0,0,1,1
271,1.0,2014-01-30,4.6015592912744685,1.0,2014-01-30,0.0,1,100.0,2.32,5.0,1,0,0,1,0,0,0
272,0.0,2014-01-27,4.6015592912744685,1.0,2014-06-29,0.0,1,0.0,2.37,5.0,0,1,0,0,0,1,1
273,1.0,2014-01-05,5.0,1.0,2014-01-06,0.0,0,100.0,1.17,5.0,0,0,1,0,0,1,0
274,1.0,2014-01-25,2.0,4.0,2014-02-09,100.0,0,0.0,6.0,4.778158195947439,1,0,0,0,0,1,0
275,5.0,2014-01-31,4.6,1.1,2014-05-24,15.4,1,69.2,4.14,5.0,0,0,1,1,0,0,0
276,0.0,2014-01-03,5.0,1.0,2014-03-28,0.0,1,100.0,3.23,5.0,1,0,0,1,0,0,0
277,1.0,2014-01-25,4.6015592912744685,1.0,2014-01-26,0.0,0,0.0,1.82,4.778158195947439,0,0,1,0,0,1,0
278,0.0,2014-01-30,5.0,1.0,2014-06-08,0.0,0,0.0,3.29,4.8,1,0,0,0,0,1,1
279,1.0,2014-01-25,4.6015592912744685,1.0,2014-02-01,0.0,0,0.0,13.12,5.0,0,0,1,0,0,1,0
280,2.0,2014-01-19,4.5,1.21,2014-06-29,42.9,1,14.3,2.51,4.3,0,1,0,0,0,1,1
281,0.0,2014-01-21,4.6015592912744685,1.0,2014-05-09,0.0,1,100.0,0.63,5.0,1,0,0,0,0,1,0
282,3.0,2014-01-18,3.8,1.19,2014-05-10,17.6,0,76.5,1.83,5.0,0,1,0,0,0,1,0
283,6.0,2014-01-21,4.8,1.08,2014-02-10,16.7,0,33.3,1.88,5.0,1,0,0,0,0,1,0
284,4.0,2014-01-10,4.0,1.13,2014-01-13,25.0,0,25.0,3.34,4.5,1,0,0,0,0,1,0
285,1.0,2014-01-15,4.9,1.12,2014-06-18,14.8,1,44.4,7.8100000000000005,4.8,1,0,0,0,0,1,1
286,0.0,2014-01-27,4.6015592912744685,1.0,2014-03-16,0.0,0,0.0,3.5700000000000003,5.0,1,0,0,0,0,1,0
287,0.0,2014-01-03,4.6015592912744685,1.0,2014-04-01,0.0,1,100.0,1.34,5.0,0,0,1,1,0,0,0
288,7.0,2014-01-30,3.7,1.0,2014-06-09,0.0,1,78.6,3.3,4.7,1,0,0,0,0,1,1
289,0.0,2014-01-17,4.6015592912744685,1.0,2014-03-10,0.0,0,0.0,6.71,5.0,1,0,0,1,0,0,0
290,5.0,2014-01-16,4.9,1.22,2014-06-21,27.3,0,63.6,2.41,4.9,1,0,0,0,0,1,1
291,1.0,2014-01-13,5.0,1.0,2014-01-13,0.0,0,100.0,8.08,5.0,1,0,0,0,0,1,0
292,0.0,2014-01-07,4.2,1.29,2014-06-23,14.3,0,71.4,2.43,5.0,0,1,0,0,0,1,1
293,0.0,2014-01-30,5.0,1.0,2014-05-10,0.0,1,100.0,0.59,5.0,1,0,0,0,0,1,0
294,1.0,2014-01-08,4.6015592912744685,1.0,2014-01-12,0.0,1,0.0,14.51,5.0,0,0,1,0,0,1,0
295,1.0,2014-01-19,5.0,1.0,2014-01-20,0.0,1,0.0,5.21,5.0,0,1,0,1,0,0,0
296,2.0,2014-01-10,5.0,1.0,2014-05-31,0.0,0,33.3,2.96,5.0,0,0,1,0,0,1,0
297,1.0,2014-01-16,5.0,1.0,2014-07-01,0.0,0,100.0,5.93,5.0,0,1,0,0,0,1,1
298,1.0,2014-01-01,5.0,1.25,2014-01-01,100.0,0,100.0,10.43,5.0,1,0,0,1,0,0,0
299,9.0,2014-01-02,5.0,1.0,2014-06-28,0.0,0,88.3,1.85,4.6,0,0,1,1,0,0,1
300,9.0,2014-01-21,5.0,1.23,2014-06-30,20.9,1,56.7,3.03,4.6,0,0,1,0,0,1,1
301,0.0,2014-01-01,5.0,1.0,2014-05-25,0.0,0,33.3,4.65,5.0,0,0,1,0,0,1,0
302,6.0,2014-01-30,4.3,1.0,2014-02-18,0.0,0,66.7,2.8200000000000003,4.8,0,0,1,1,0,0,0
303,0.0,2014-01-15,5.0,1.0,2014-05-11,0.0,0,33.3,2.05,4.7,0,0,1,0,0,1,0
304,0.0,2014-01-13,5.0,2.0,2014-03-19,50.0,1,100.0,19.81,5.0,0,0,1,1,0,0,0
305,8.0,2014-01-16,4.0,1.01,2014-07-01,1.7000000000000002,1,70.9,7.5,4.8,0,1,0,0,0,1,1
306,1.0,2014-01-18,5.0,1.0,2014-01-19,0.0,1,0.0,1.6400000000000001,5.0,0,1,0,1,0,0,0
307,2.0,2014-01-26,4.6,1.0,2014-06-22,0.0,1,57.1,3.18,4.9,0,0,1,0,0,1,1
308,1.0,2014-01-29,2.0,1.0,2014-06-18,0.0,0,50.0,4.5600000000000005,4.5,0,0,1,0,0,1,1
309,0.0,2014-01-05,4.6015592912744685,1.0,2014-05-23,0.0,0,100.0,8.07,3.0,0,1,0,0,0,1,0
310,4.0,2014-01-10,4.0,1.0,2014-01-19,0.0,1,0.0,1.8399999999999999,5.0,0,0,1,0,0,1,0
311,1.0,2014-01-16,5.0,1.0,2014-02-21,0.0,0,100.0,4.07,2.5,0,0,1,1,0,0,0
312,15.0,2014-01-26,4.8,1.06,2014-06-30,11.7,1,60.0,2.48,4.9,0,1,0,1,0,0,1
313,0.0,2014-01-11,4.9,1.0,2014-07-01,0.0,1,23.1,2.34,4.9,0,1,0,1,0,0,1
314,5.0,2014-01-21,4.8,1.0,2014-01-22,0.0,1,100.0,1.8900000000000001,4.6,0,0,1,0,0,1,0
315,0.0,2014-01-25,4.6015592912744685,1.0,2014-06-15,0.0,0,0.0,11.86,4.0,0,0,1,0,0,1,1
316,4.0,2014-01-26,5.0,1.04,2014-04-26,16.7,0,66.7,3.83,5.0,1,0,0,1,0,0,0
317,1.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,14.59,5.0,1,0,0,0,0,1,0
318,0.0,2014-01-30,5.0,1.0,2014-06-04,0.0,0,100.0,1.43,5.0,0,1,0,1,0,0,1
319,1.0,2014-01-29,5.0,1.0,2014-06-21,0.0,0,33.3,6.46,5.0,0,1,0,0,0,1,1
320,1.0,2014-01-08,5.0,1.0,2014-01-09,0.0,0,100.0,31.01,5.0,1,0,0,0,1,0,0
321,2.0,2014-01-17,5.0,1.0,2014-01-28,0.0,0,100.0,5.21,5.0,1,0,0,0,0,1,0
322,0.0,2014-01-18,5.0,1.0,2014-04-02,0.0,0,100.0,14.79,5.0,1,0,0,1,0,0,0
323,2.0,2014-01-16,4.5,1.0,2014-05-25,0.0,0,50.0,3.84,4.9,1,0,0,1,0,0,0
324,0.0,2014-01-20,3.3,1.0,2014-04-14,0.0,0,25.0,7.34,5.0,1,0,0,0,0,1,0
325,0.0,2014-01-13,4.3,1.0,2014-04-02,0.0,1,100.0,3.13,5.0,0,0,1,0,0,1,0
326,1.0,2014-01-18,4.6015592912744685,1.0,2014-03-26,0.0,0,50.0,1.58,5.0,0,0,1,0,0,1,0
327,1.0,2014-01-18,5.0,1.0,2014-01-19,0.0,0,0.0,4.42,5.0,0,0,1,0,0,1,0
328,1.0,2014-01-24,4.8,1.0,2014-06-22,0.0,0,60.0,5.73,5.0,0,1,0,0,0,1,1
329,0.0,2014-01-25,4.6015592912744685,1.0,2014-05-23,0.0,0,100.0,7.85,5.0,1,0,0,1,0,0,0
330,2.0,2014-01-09,4.9,1.03,2014-06-25,13.0,0,65.2,2.88,4.9,0,1,0,0,0,1,1
331,1.0,2014-01-10,5.0,1.0,2014-03-23,0.0,1,0.0,6.75,5.0,1,0,0,0,0,1,0
332,1.0,2014-01-18,5.0,1.0,2014-01-19,0.0,1,0.0,6.25,5.0,1,0,0,0,0,1,0
333,8.0,2014-01-07,4.5,1.05,2014-06-30,8.6,1,93.1,2.51,4.9,0,1,0,0,0,1,1
334,1.0,2014-01-25,4.6015592912744685,1.0,2014-01-25,0.0,1,0.0,5.54,5.0,1,0,0,0,0,1,0
335,4.0,2014-01-01,5.0,1.0,2014-01-17,0.0,1,50.0,10.1,5.0,1,0,0,1,0,0,0
336,1.0,2014-01-06,4.0,1.13,2014-05-27,25.0,0,100.0,7.04,5.0,0,0,1,0,0,1,0
337,0.0,2014-01-20,5.0,1.0,2014-06-22,0.0,1,40.0,3.23,5.0,0,1,0,1,0,0,1
338,1.0,2014-01-08,5.0,1.0,2014-06-24,0.0,0,100.0,3.95,5.0,1,0,0,0,0,1,1
339,4.0,2014-01-09,4.9,1.1,2014-06-29,8.6,1,62.9,2.48,4.8,0,1,0,0,0,1,1
340,4.0,2014-01-19,3.7,1.1,2014-06-29,8.3,1,66.7,1.76,4.8,0,0,1,0,0,1,1
341,1.0,2014-01-12,5.0,1.0,2014-04-11,0.0,1,50.0,2.41,5.0,1,0,0,0,0,1,0
342,1.0,2014-01-12,5.0,1.0,2014-01-22,0.0,0,100.0,1.37,5.0,0,0,1,1,0,0,0
343,1.0,2014-01-01,3.0,1.0,2014-05-25,0.0,1,25.0,1.55,5.0,1,0,0,0,0,1,0
344,1.0,2014-01-11,4.6015592912744685,1.0,2014-03-24,0.0,0,0.0,2.56,5.0,0,0,1,0,0,1,0
345,5.0,2014-01-13,5.0,1.02,2014-06-16,9.1,1,81.8,1.6400000000000001,4.9,0,1,0,0,0,1,1
346,0.0,2014-01-12,5.0,1.0,2014-04-04,0.0,0,100.0,4.95,4.7,1,0,0,0,0,1,0
347,2.0,2014-01-04,3.5,1.0,2014-01-05,0.0,0,0.0,4.63,5.0,0,0,1,1,0,0,0
348,0.0,2014-01-23,5.0,1.0,2014-05-21,0.0,0,100.0,18.86,5.0,0,0,1,0,0,1,0
349,1.0,2014-01-06,3.3,1.0,2014-06-22,0.0,1,33.3,6.03,5.0,0,0,1,0,1,0,1
350,4.0,2014-01-25,5.0,1.0,2014-07-01,0.0,0,64.0,2.0,4.8,0,1,0,0,0,1,1
351,4.0,2014-01-08,4.7,1.0,2014-01-12,0.0,0,50.0,0.84,5.0,1,0,0,1,0,0,0
352,2.0,2014-01-18,4.0,1.0,2014-01-19,0.0,1,0.0,7.09,5.0,1,0,0,0,0,1,0
353,1.0,2014-01-22,4.6015592912744685,1.0,2014-01-27,0.0,0,0.0,1.73,5.0,0,0,1,1,0,0,0
354,0.0,2014-01-09,5.0,2.0,2014-05-26,100.0,0,0.0,2.85,5.0,0,0,1,1,0,0,0
355,0.0,2014-01-20,4.6015592912744685,1.25,2014-06-07,50.0,0,0.0,1.22,5.0,0,1,0,1,0,0,1
356,1.0,2014-01-15,4.0,1.0,2014-01-16,0.0,0,100.0,0.0,5.0,0,0,1,1,0,0,0
357,1.0,2014-01-03,4.6,1.0,2014-06-17,0.0,1,85.7,3.96,4.7,1,0,0,0,0,1,1
358,0.0,2014-01-01,5.0,1.03,2014-06-27,12.5,1,62.5,1.71,4.8,1,0,0,0,0,1,1
359,1.0,2014-01-11,3.8,1.0,2014-06-18,0.0,0,80.0,8.17,4.8,0,0,1,1,0,0,1
360,0.0,2014-01-23,5.0,1.33,2014-05-17,33.3,1,33.3,5.55,5.0,0,1,0,0,0,1,0
361,1.0,2014-01-22,5.0,1.0,2014-05-25,0.0,0,50.0,3.29,4.8,1,0,0,1,0,0,0
362,1.0,2014-01-18,4.6015592912744685,1.0,2014-01-19,0.0,1,0.0,8.11,5.0,1,0,0,0,0,1,0
363,0.0,2014-01-26,4.9,1.0,2014-06-21,0.0,0,75.0,5.96,4.8,0,0,1,0,0,1,1
364,1.0,2014-01-03,5.0,1.0,2014-01-05,0.0,0,0.0,6.79,5.0,0,1,0,0,0,1,0
365,0.0,2014-01-15,4.9,1.0,2014-06-11,0.0,0,28.6,2.05,5.0,0,0,1,0,0,1,1
366,6.0,2014-01-23,4.9,1.02,2014-06-21,10.0,0,50.0,4.11,4.9,1,0,0,0,0,1,1
367,22.0,2014-01-07,4.8,1.08,2014-05-05,11.1,1,88.9,6.07,4.7,0,1,0,1,0,0,0
368,0.0,2014-01-13,5.0,1.0,2014-03-20,0.0,0,100.0,5.64,5.0,0,1,0,1,0,0,0
369,1.0,2014-01-22,5.0,1.0,2014-06-20,0.0,0,100.0,4.69,5.0,1,0,0,0,0,1,1
370,0.0,2014-01-20,4.6015592912744685,1.0,2014-03-25,0.0,1,100.0,18.29,5.0,0,0,1,1,0,0,0
371,3.0,2014-01-19,5.0,1.0,2014-01-25,0.0,0,33.3,4.1,5.0,0,1,0,1,0,0,0
372,0.0,2014-01-08,4.6015592912744685,1.0,2014-02-15,0.0,0,0.0,2.93,5.0,0,0,1,0,0,1,0
373,1.0,2014-01-19,5.0,1.0,2014-05-16,0.0,1,100.0,7.8,5.0,1,0,0,0,0,1,0
374,3.0,2014-01-24,4.0,1.0,2014-02-06,0.0,0,66.7,2.7,5.0,0,0,1,1,0,0,0
375,5.0,2014-01-06,4.8,1.0,2014-05-31,0.0,0,61.5,2.17,4.9,0,0,1,0,0,1,0
376,6.0,2014-01-30,4.5,1.0,2014-05-18,0.0,0,60.0,3.12,4.9,0,0,1,0,0,1,0
377,1.0,2014-01-28,4.6015592912744685,1.0,2014-02-08,0.0,0,0.0,5.38,4.0,0,0,1,1,0,0,0
378,5.0,2014-01-24,4.0,1.09,2014-06-22,9.1,1,45.5,8.41,4.8,0,1,0,0,0,1,1
379,1.0,2014-01-03,5.0,1.0,2014-06-20,0.0,0,100.0,6.16,5.0,0,0,1,0,0,1,1
380,0.0,2014-01-15,5.0,1.0,2014-04-27,0.0,0,33.3,9.5,4.7,1,0,0,1,0,0,0
381,0.0,2014-01-11,4.6015592912744685,1.0,2014-03-19,0.0,0,100.0,1.4100000000000001,5.0,0,0,1,0,0,1,0
382,2.0,2014-01-23,5.0,1.0,2014-01-25,0.0,0,50.0,14.18,5.0,1,0,0,1,0,0,0
383,0.0,2014-01-27,4.6015592912744685,1.0,2014-06-18,0.0,1,100.0,16.88,5.0,0,1,0,1,0,0,1
384,0.0,2014-01-24,5.0,1.07,2014-06-01,14.3,0,57.1,8.53,5.0,1,0,0,0,0,1,1
385,2.0,2014-01-18,5.0,1.19,2014-06-29,25.0,0,12.5,7.05,5.0,0,1,0,0,0,1,1
386,3.0,2014-01-11,4.0,1.0,2014-01-16,0.0,0,66.7,2.67,5.0,1,0,0,0,0,1,0
387,0.0,2014-01-01,5.0,1.0,2014-05-22,0.0,0,100.0,8.44,5.0,0,1,0,1,0,0,0
388,0.0,2014-01-02,5.0,1.0,2014-06-30,0.0,0,100.0,1.77,5.0,0,1,0,1,0,0,1
389,5.0,2014-01-26,4.9,1.02,2014-07-01,3.0,0,66.7,3.08,4.8,0,1,0,0,1,0,1
390,0.0,2014-01-01,5.0,1.0,2014-06-25,0.0,0,57.1,3.5,4.7,0,0,1,0,0,1,1
391,7.0,2014-01-05,4.9,1.18,2014-03-07,7.1,0,7.1,4.67,4.2,0,0,1,1,0,0,0
392,5.0,2014-01-09,4.0,1.0,2014-01-10,0.0,1,100.0,0.79,5.0,1,0,0,1,0,0,0
393,13.0,2014-01-15,4.8,1.0,2014-06-30,0.0,1,100.0,3.17,4.7,1,0,0,1,0,0,1
394,0.0,2014-01-10,5.0,1.0,2014-06-13,0.0,1,100.0,1.42,5.0,1,0,0,0,0,1,1
395,2.0,2014-01-27,5.0,1.0,2014-02-21,0.0,0,100.0,1.88,5.0,0,1,0,0,0,1,0
396,4.0,2014-01-14,4.7,1.0,2014-06-30,0.0,1,79.2,6.28,4.9,1,0,0,0,0,1,1
397,1.0,2014-01-25,5.0,1.0,2014-01-26,0.0,1,0.0,4.29,5.0,1,0,0,0,0,1,0
398,1.0,2014-01-26,3.5,1.0,2014-04-16,0.0,1,66.7,8.88,4.7,0,0,1,1,0,0,0
399,3.0,2014-01-02,4.5,1.0,2014-01-02,0.0,0,100.0,5.33,4.7,0,0,1,1,0,0,0
400,0.0,2014-01-22,4.6,1.0,2014-04-20,0.0,1,60.0,9.2,4.8,1,0,0,0,0,1,0
401,0.0,2014-01-04,4.4,1.06,2014-06-28,11.1,0,66.7,3.99,4.9,1,0,0,0,0,1,1
402,0.0,2014-01-14,4.6015592912744685,1.0,2014-06-23,0.0,1,100.0,14.26,5.0,0,1,0,0,0,1,1
403,3.0,2014-01-20,4.8,1.04,2014-06-22,6.5,0,54.8,2.76,4.7,0,0,1,0,0,1,1
404,5.0,2014-01-28,4.0,1.0,2014-06-06,0.0,1,50.0,4.62,4.7,0,0,1,0,0,1,1
405,5.0,2014-01-11,5.0,1.1,2014-02-08,40.0,0,40.0,3.66,4.8,1,0,0,1,0,0,0
406,13.0,2014-01-14,4.7,1.07,2014-06-04,15.4,1,76.9,5.77,4.9,0,1,0,0,0,1,1
407,2.0,2014-01-20,5.0,1.35,2014-06-29,20.0,0,80.0,4.05,5.0,0,0,1,0,0,1,1
408,5.0,2014-01-10,4.4,1.0,2014-06-22,0.0,0,31.0,1.51,4.7,0,0,1,0,0,1,1
409,0.0,2014-01-06,5.0,1.0,2014-06-09,0.0,0,33.3,1.88,5.0,0,1,0,0,0,1,1
410,4.0,2014-01-05,4.5,1.0,2014-06-26,0.0,0,92.9,1.43,4.3,0,0,1,0,0,1,1
411,5.0,2014-01-17,5.0,1.3,2014-06-29,21.1,1,56.1,1.9100000000000001,4.9,0,0,1,0,0,1,1
412,7.0,2014-01-01,4.9,1.18,2014-06-28,20.0,1,46.7,3.6,4.8,1,0,0,0,0,1,1
413,0.0,2014-01-25,5.0,1.0,2014-05-26,0.0,0,16.7,4.51,4.7,0,0,1,0,0,1,0
414,1.0,2014-01-04,4.0,1.0,2014-01-05,0.0,0,0.0,14.99,5.0,1,0,0,0,0,1,0
415,2.0,2014-01-05,5.0,1.0,2014-01-05,0.0,0,0.0,2.41,5.0,1,0,0,0,0,1,0
416,1.0,2014-01-03,3.0,1.0,2014-01-11,0.0,0,100.0,0.8,4.0,0,0,1,0,0,1,0
417,0.0,2014-01-09,5.0,1.5,2014-05-04,50.0,0,0.0,2.44,5.0,0,0,1,0,0,1,0
418,3.0,2014-01-09,4.3,1.0,2014-01-15,0.0,0,66.7,2.26,5.0,1,0,0,1,0,0,0
419,3.0,2014-01-04,5.0,1.0,2014-01-05,0.0,1,0.0,1.29,5.0,1,0,0,1,0,0,0
420,3.0,2014-01-28,4.0,1.19,2014-06-13,50.0,0,50.0,1.76,4.8,0,0,1,0,0,1,1
421,1.0,2014-01-17,4.6015592912744685,1.0,2014-01-18,0.0,0,100.0,14.3,5.0,0,0,1,0,0,1,0
422,0.0,2014-01-13,5.0,1.0,2014-02-20,0.0,0,100.0,1.24,5.0,1,0,0,1,0,0,0
423,2.0,2014-01-10,4.6015592912744685,1.0,2014-06-11,0.0,0,100.0,4.17,5.0,1,0,0,0,0,1,1
424,8.0,2014-01-03,4.3,1.25,2014-06-04,25.0,0,66.7,3.39,4.8,0,1,0,0,0,1,1
425,1.0,2014-01-31,4.6015592912744685,1.0,2014-01-31,0.0,1,100.0,3.98,5.0,1,0,0,0,0,1,0
426,1.0,2014-01-09,5.0,1.5,2014-01-27,100.0,0,0.0,8.43,5.0,0,0,1,1,0,0,0
427,0.0,2014-01-11,5.0,1.0,2014-02-15,0.0,0,100.0,5.42,5.0,0,0,1,1,0,0,0
428,1.0,2014-01-17,5.0,1.04,2014-06-12,7.7,0,61.5,3.31,4.9,0,0,1,0,0,1,1
429,2.0,2014-01-25,4.3,1.04,2014-04-06,14.3,1,57.1,6.67,4.9,1,0,0,1,0,0,0
430,8.0,2014-01-27,5.0,1.0,2014-04-02,0.0,0,100.0,1.13,4.4,0,0,1,0,0,1,0
431,1.0,2014-01-11,5.0,1.45,2014-03-16,40.0,1,0.0,4.25,4.6,0,0,1,0,0,1,0
432,2.0,2014-01-25,5.0,1.0,2014-01-31,0.0,0,100.0,14.24,5.0,1,0,0,0,0,1,0
433,2.0,2014-01-11,5.0,1.0,2014-01-13,0.0,0,0.0,7.96,5.0,0,1,0,1,0,0,0
434,3.0,2014-01-23,4.8,1.13,2014-06-25,14.3,0,85.7,5.09,4.4,0,1,0,0,1,0,1
435,2.0,2014-01-04,4.1,1.33,2014-06-16,33.3,0,55.6,5.28,4.6,0,0,1,0,0,1,1
436,5.0,2014-01-15,3.5,1.0,2014-01-17,0.0,1,100.0,3.22,4.0,0,0,1,0,0,1,0
437,17.0,2014-01-28,4.6,1.07,2014-02-28,11.1,0,94.4,3.4,4.8,0,0,1,0,0,1,0
438,1.0,2014-01-07,2.0,1.0,2014-03-30,0.0,1,50.0,14.18,5.0,0,1,0,0,0,1,0
439,0.0,2014-01-18,5.0,1.0,2014-04-09,0.0,0,100.0,2.02,5.0,1,0,0,0,0,1,0
440,2.0,2014-01-11,5.0,1.0,2014-06-15,0.0,1,0.0,2.98,5.0,0,1,0,0,0,1,1
441,2.0,2014-01-15,5.0,1.0,2014-06-27,0.0,0,100.0,8.36,5.0,0,1,0,1,0,0,1
442,7.0,2014-01-30,4.9,1.07,2014-06-29,8.1,0,91.9,4.88,4.9,0,1,0,0,0,1,1
443,0.0,2014-01-02,3.0,1.0,2014-04-03,0.0,1,100.0,8.18,2.5,0,0,1,0,0,1,0
444,7.0,2014-01-08,5.0,1.0,2014-06-27,0.0,1,60.0,3.58,4.8,0,0,1,1,0,0,1
445,0.0,2014-01-30,5.0,1.0,2014-06-16,0.0,1,100.0,17.93,5.0,0,0,1,0,0,1,1
446,1.0,2014-01-15,4.6015592912744685,1.0,2014-02-28,0.0,1,100.0,6.73,5.0,0,0,1,0,0,1,0
447,0.0,2014-01-31,5.0,1.0,2014-03-21,0.0,0,100.0,4.64,5.0,0,1,0,1,0,0,0
448,0.0,2014-01-27,5.0,2.75,2014-03-19,100.0,0,100.0,1.6600000000000001,5.0,1,0,0,1,0,0,0
449,1.0,2014-01-04,5.0,1.0,2014-06-17,0.0,1,100.0,1.58,5.0,0,1,0,0,0,1,1
